event_id,brand,region,city,location_type,event_type,start_date,end_date,lease_length_days,sku,product_name,price_usd,avg_daily_footfall,units_sold,sell_through_pct,Duration in weeks,Revenue
POP100539,MAC Cosmetics,North America,Toronto,Art/Design District,Standalone Pop-Up,2024-06-03,2024-07-01,28,LE-A11GNP7Z,MAC Cosmetics Glow Fragrance,104.09,1206,1009,60.67,4,105026.8
POP100967,Charlotte Tilbury,North America,Los Angeles,Art/Design District,Standalone Pop-Up,2025-01-12,2025-02-10,29,LE-92VEAPC8,Charlotte Tilbury Glow Lipstick,75.96,1520,699,61.91,4,53096.0
POP101669,Lancôme,Middle East,Abu Dhabi,Art/Design District,Standalone Pop-Up,2024-03-22,2024-06-05,75,LE-ZIGFVM4V,Lancôme Éclat Lipstick,65.08,1044,661,46.22,11,43017.9
POP100133,La Prairie,Middle East,Jeddah,Art/Design District,Standalone Pop-Up,2025-02-24,2025-03-20,24,LE-LBC8YM0Z,La Prairie Rouge Primer,74.76,632,129,47.96,3,9644.0
POP100652,Givenchy Beauty,Latin America,Mexico City,Art/Design District,Standalone Pop-Up,2025-01-20,2025-02-20,31,LE-6UG1OG5B,Givenchy Beauty Noir Blush,64.36,570,4550,92.9,4,292838.0
POP100713,La Prairie,Latin America,Bogotá,Art/Design District,Standalone Pop-Up,2024-10-17,2024-11-30,44,LE-9P3Z0RMO,La Prairie Éclat Fragrance,394.1,655,1927,95.44,6,759430.7
POP100953,Sisley-Paris,Asia-Pacific,Hong Kong,Art/Design District,Standalone Pop-Up,2024-02-20,,62,LE-56PLQLLW,Sisley-Paris Éclat Highlighter,76.58,479,2151,86.35,9,164723.6
POP101097,Bobbi Brown,Europe,Berlin,Art/Design District,Standalone Pop-Up,2025-05-03,2025-05-27,24,LE-QMWIUGZ5,Bobbi Brown Lumière Eyeshadow Palette,148,946,1284,77.3,3,190032.0
POP100750,Guerlain,Asia-Pacific,Hong Kong,Art/Design District,Standalone Pop-Up,2025-04-10,2025-06-04,55,LE-82YRBSQL,Guerlain Opulence Foundation,69.83,1232,2777,71.22,8,193917.9
POP101065,Hourglass,North America,Miami,Art/Design District,Standalone Pop-Up,2025-01-03,2025-02-21,49,LE-ZMCG4YLR,Hourglass Satin Fragrance,121.17,734,767,55.62,7,92937.4
POP101407,Armani Beauty,Europe,Milan,Art/Design District,Standalone Pop-Up,2024-12-21,2025-01-08,18,LE-EHOYRKYN,Armani Beauty Éclat Lipstick,38.52,537,1635,61.67,3,62980.2
POP101276,Givenchy Beauty,Europe,Madrid,Art/Design District,Standalone Pop-Up,2024-03-01,,86,LE-KAZO2G5Q,Givenchy Beauty Satin Setting Powder,49.08,902,1926,67.56,12,94528.1
POP100431,Guerlain,Europe,Madrid,Art/Design District,Standalone Pop-Up,2024-06-02,2024-07-23,51,LE-66KNTBKO,Guerlain Glow Setting Powder,60.23,1040,2929,59.76,7,176413.7
POP100911,Valentino Beauty,Latin America,Buenos Aires,Art/Design District,Standalone Pop-Up,2024-11-25,2025-01-16,52,LE-E121YVT8,Valentino Beauty Lumière Eyeshadow Palette,110.7,626,329,52.06,7,36420.3
POP101770,Guerlain,North America,Toronto,Art/Design District,Standalone Pop-Up,2024-09-22,2024-10-03,11,LE-M1MN1LZI,Guerlain Noir Fragrance,361.48,545,2756,64.38,2,996238.9
POP101742,Guerlain,Latin America,São Paulo,Art/Design District,Standalone Pop-Up,2025-05-06,2025-05-10,4,LE-KURC9BK7,Guerlain Velvet Highlighter,67.84,661,1996,77.76,1,135408.6
POP100035,Shiseido,Asia-Pacific,unknown,Art/Design District,Standalone Pop-Up,2024-08-02,2024-08-20,18,LE-NLON7GCN,Shiseido Opulence Primer,43.09,1201,859,70.7,3,37014.3
POP100758,MAC Cosmetics,Middle East,Abu Dhabi,Art/Design District,Standalone Pop-Up,2024-10-29,2024-11-22,24,LE-TOX3SB9V,MAC Cosmetics Opulence Eyeshadow Palette,91.9,1114,3109,70.18,3,285717.1
POP101416,Lancôme,Asia-Pacific,Seoul,Art/Design District,Standalone Pop-Up,2025-02-21,2025-04-09,47,LE-45C6MR7K,Lancôme Rouge Foundation,99.83,1017,2853,83.35,7,284815.0
POP100252,Sisley-Paris,North America,Miami,Art/Design District,Standalone Pop-Up,2024-10-18,2024-10-23,5,LE-6KAWENMQ,Sisley-Paris Pearl Eyeshadow Palette,57.3,1168,488,74.73,1,27962.4
POP101812,La Prairie,North America,Toronto,Art/Design District,Standalone Pop-Up,2025-01-26,2025-04-25,89,LE-SUTHZL3Y,La Prairie Mirage Primer,72.45,563,2746,56.21,13,198947.7
POP100283,Sisley-Paris,North America,Chicago,Art/Design District,Standalone Pop-Up,2024-07-25,2024-08-15,21,LE-UACDLFWW,Sisley-Paris Noir Eyeshadow Palette,120.12,1345,2794,66.46,3,335615.3
POP101186,Hourglass,Latin America,Lima,Art/Design District,Standalone Pop-Up,2024-10-27,2024-12-31,65,LE-H6QLOE21,Hourglass Satin Highlighter,75.06,1291,2794,80.89,9,209717.6
POP101954,YSL Beauty,North America,Toronto,Art/Design District,Standalone Pop-Up,2025-05-24,2025-08-11,79,LE-CQLXUDLD,YSL Beauty Glow Fragrance,229.89,829,4280,99.56,11,983929.2
POP100150,Rare Beauty,Middle East,Doha,Art/Design District,Standalone Pop-Up,2025-05-31,,51,LE-XHNKXN7E,Rare Beauty Satin Mascara,66.45,1157,2390,57.38,7,158815.5
POP101734,Givenchy Beauty,Middle East,Doha,Art/Design District,Standalone Pop-Up,2025-01-29,2025-03-16,46,LE-PDQXZN5J,Givenchy Beauty Noir Primer,48.95,1284,1140,76.77,7,55803.0
POP100742,Armani Beauty,Latin America,Bogotá,Art/Design District,Standalone Pop-Up,2024-10-05,2024-11-09,35,LE-I1X2UJGX,Armani Beauty Éclat Setting Powder,58.18,1030,1029,47.31,5,59867.2
POP101881,Bobbi Brown,Europe,Berlin,Art/Design District,Standalone Pop-Up,2025-06-08,2025-06-20,12,LE-EWL8M8YP,Bobbi Brown Noir Serum,114.53,523,281,66.75,2,32182.9
POP101751,Lancôme,Asia-Pacific,Seoul,Art/Design District,Standalone Pop-Up,2024-10-25,2024-12-23,59,LE-O5KYEAXP,Lancôme Opulence Setting Powder,53.92,1043,2653,77.91,8,143049.8
POP100201,Huda Beauty,Middle East,Dubai,Art/Design District,Standalone Pop-Up,2025-03-06,2025-04-11,36,LE-DQXRA25P,Huda Beauty Velvet Lipstick,72.98,933,653,40.99,5,47655.9
POP100955,Armani Beauty,Latin America,Buenos Aires,Art/Design District,Standalone Pop-Up,2024-09-16,2024-09-24,8,LE-6XP9WAA6,Armani Beauty Mirage Serum,260.08,966,4897,100,1,1273611.8
POP100259,Pat McGrath Labs,Asia-Pacific,Singapore,Art/Design District,Mobile Pop-Up Truck,2025-03-08,2025-03-23,15,LE-SCRG3H99,Pat McGrath Labs Velvet Eyeshadow Palette,67.1,875,2476,85.03,2,166139.6
POP100426,Valentino Beauty,Middle East,Doha,Art/Design District,Mobile Pop-Up Truck,2024-09-10,2024-10-10,30,LE-7MTNHK5B,Valentino Beauty Lumière Highlighter,79.2,647,4445,92.47,4,352044.0
POP100485,Armani Beauty,North America,Miami,Art/Design District,Mobile Pop-Up Truck,2024-08-24,2024-08-28,4,LE-NC1GE53L,Armani Beauty Noir Fragrance,274.59,1102,1270,98.3,1,348729.3
POP100974,YSL Beauty,Middle East,Riyadh,Art/Design District,Mobile Pop-Up Truck,2024-05-25,2024-07-22,58,LE-Z69D6NXC,YSL Beauty Velvet Serum,195.83,1329,3334,99.82,8,652897.2
POP100275,Sisley-Paris,Middle East,Abu Dhabi,Art/Design District,Mobile Pop-Up Truck,2024-12-21,2025-01-02,12,LE-QQS5MNEK,Sisley-Paris Lumière Fragrance,145.68,571,557,68.77,2,81143.8
POP102125,Sisley-Paris,Latin America,São Paulo,Art/Design District,Mobile Pop-Up Truck,2024-11-11,2025-01-22,72,LE-G36J4C64,Sisley-Paris Satin Lipstick,33.11,1246,1092,75.21,10,36156.1
POP100914,Sisley-Paris,Latin America,Bogotá,Art/Design District,Mobile Pop-Up Truck,2024-09-09,2024-11-27,79,LE-QO1YRSAJ,Sisley-Paris Noir Eyeshadow Palette,128.08,632,2845,77.56,11,364387.6
POP100316,Pat McGrath Labs,Europe,Madrid,Art/Design District,Mobile Pop-Up Truck,2024-08-28,2024-10-20,53,LE-BSECF5RR,Pat McGrath Labs Velvet Setting Powder,65.23,1147,3859,77.98,8,251722.6
POP101505,NARS,Europe,unknown,Art/Design District,Mobile Pop-Up Truck,2025-06-06,2025-07-09,33,LE-QUG3UIHR,NARS Satin Foundation,81.54,745,571,71.2,5,46559.3
POP101457,Valentino Beauty,Asia-Pacific,Hong Kong,Art/Design District,Mobile Pop-Up Truck,2024-11-29,2025-01-03,35,LE-L1NSX353,Valentino Beauty Éclat Serum,284.69,974,918,50.47,5,261345.4
POP101974,Tom Ford Beauty,Europe,London,Art/Design District,Mobile Pop-Up Truck,2024-07-23,2024-10-04,73,LE-TKI18XND,Tom Ford Beauty Noir Serum,121.39,1241,3361,80.66,10,407991.8
POP101064,Valentino Beauty,Latin America,Lima,Art/Design District,Mobile Pop-Up Truck,2024-05-05,2024-07-10,66,LE-7N7K3EZQ,Valentino Beauty Noir Highlighter,55.85,556,2599,78,9,145154.2
POP101355,Shiseido,Asia-Pacific,Singapore,Art/Design District,Mobile Pop-Up Truck,2025-06-02,2025-07-20,48,LE-NQ5EQN3F,Shiseido Pearl Blush,65.03,1045,833,88.52,7,54170.0
POP100999,Guerlain,Middle East,Riyadh,Art/Design District,Mobile Pop-Up Truck,2025-01-04,2025-01-11,7,LE-A2P1USXW,Guerlain Mirage Mascara,53.42,969,1917,78.21,1,102406.1
POP102098,Estée Lauder,Latin America,Buenos Aires,Art/Design District,Mobile Pop-Up Truck,2025-05-26,2025-06-09,14,LE-F9W4LZG0,Estée Lauder Noir Primer,74.61,805,2441,59.55,2,182123.0
POP101318,Fenty Beauty,North America,Toronto,Art/Design District,Mobile Pop-Up Truck,2025-01-25,,57,LE-OR525YAP,Fenty Beauty Mirage Primer,39.48,507,816,68.69,8,32215.7
POP100715,Pat McGrath Labs,North America,Miami,Art/Design District,Mobile Pop-Up Truck,2024-07-30,2024-08-30,31,LE-Z3HO59DV,Pat McGrath Labs Velvet Serum,257.83,1340,1586,60.21,4,408918.4
POP101664,NARS,Middle East,Abu Dhabi,Art/Design District,Mobile Pop-Up Truck,2024-04-22,2024-07-13,82,LE-Z86VPBNL,NARS Noir Fragrance,359.25,992,2332,62.05,12,837771.0
POP101010,Hourglass,Middle East,Jeddah,Art/Design District,Mobile Pop-Up Truck,2024-03-04,2024-05-05,62,LE-69IOX45Q,Hourglass Velvet Fragrance,385.46,1012,2727,74.16,9,1051149.4
POP101775,Valentino Beauty,Europe,Madrid,Art/Design District,Mobile Pop-Up Truck,2024-10-20,2024-12-18,59,LE-3E3901LR,Valentino Beauty Noir Serum,119.49,822,1678,79.19,8,200504.2
POP101771,YSL Beauty,Asia-Pacific,Tokyo,Art/Design District,Mobile Pop-Up Truck,2024-10-02,2024-12-15,74,LE-M5M1RR2N,YSL Beauty Lumière Mascara,63.07,957,2163,100,11,136420.4
POP101110,Valentino Beauty,North America,Chicago,Art/Design District,Mobile Pop-Up Truck,2024-06-07,2024-08-28,82,LE-EXFIWFL1,Valentino Beauty Rouge Eyeshadow Palette,71.47,1211,2277,71.09,12,162737.2
POP101971,Valentino Beauty,Asia-Pacific,Seoul,Art/Design District,Mobile Pop-Up Truck,2025-05-14,2025-07-21,68,LE-AS66KX0I,Valentino Beauty Rouge Primer,82.27,901,1376,82.44,10,113203.5
POP101510,Valentino Beauty,North America,Toronto,Art/Design District,Mobile Pop-Up Truck,2025-04-11,2025-06-07,57,LE-4EHPX0AU,Valentino Beauty Rouge Primer,59.97,1275,1052,56.8,8,63088.4
POP101245,Sisley-Paris,North America,Los Angeles,Art/Design District,Mobile Pop-Up Truck,2025-01-14,2025-04-07,83,LE-GHC7Z4GT,Sisley-Paris Éclat Foundation,107.67,1003,433,74.53,12,46621.1
POP100551,Chanel,North America,Toronto,Art/Design District,Mobile Pop-Up Truck,2025-03-16,2025-05-30,75,LE-1JHHZPGG,Chanel Pearl Highlighter,41.62,532,948,51.22,11,39455.8
POP101025,Charlotte Tilbury,Middle East,Riyadh,Art/Design District,Mobile Pop-Up Truck,2024-12-01,2025-01-04,34,LE-LAHHEPJJ,Charlotte Tilbury Éclat Foundation,69.11,454,1299,62.78,5,89773.9
POP101817,Huda Beauty,Latin America,Bogotá,Art/Design District,Mobile Pop-Up Truck,2025-05-05,2025-07-28,84,LE-3XS4NRI1,Huda Beauty Rouge Serum,124.42,1136,1783,63.95,12,221840.9
POP101616,Guerlain,Middle East,Doha,Art/Design District,Mobile Pop-Up Truck,2024-07-01,2024-09-20,81,LE-VEM5QN6C,Guerlain Glow Fragrance,217.69,517,2447,88.15,12,532687.4
POP101930,Charlotte Tilbury,Asia-Pacific,Singapore,Art/Design District,Mobile Pop-Up Truck,2024-06-05,2024-07-29,54,LE-RHOVGT3G,Charlotte Tilbury Lumière Fragrance,178.79,1217,1775,63.83,8,317352.3
POP101259,Lancôme,Middle East,Jeddah,Art/Design District,Mobile Pop-Up Truck,2024-09-02,2024-10-12,40,LE-MAW3I0X0,Lancôme Éclat Fragrance,157.02,575,2653,66.73,6,416574.1
POP100288,MAC Cosmetics,North America,Toronto,Art/Design District,Mobile Pop-Up Truck,2024-07-06,2024-08-27,52,LE-S4IY91PP,MAC Cosmetics Glow Serum,99.86,575,3088,89.56,7,308367.7
POP101177,La Prairie,Middle East,Dubai,Art/Design District,Mobile Pop-Up Truck,2025-07-03,2025-08-10,38,LE-4BPJVPY5,La Prairie Mirage Fragrance,368.05,603,303,52.97,5,111519.2
POP100421,NARS,Europe,Paris,Art/Design District,Mobile Pop-Up Truck,2024-11-18,2025-01-14,57,LE-03K53YN7,NARS Lumière Foundation,89.76,882,1432,85.65,8,128536.3
POP101200,Hermès Beauty,Latin America,Buenos Aires,Art/Design District,Mobile Pop-Up Truck,2025-05-05,2025-06-17,43,LE-N1500QJW,Hermès Beauty Lumière Mascara,52.1,1251,1186,68.63,6,61790.6
POP100525,Sisley-Paris,Europe,London,Art/Design District,Mobile Pop-Up Truck,2024-06-19,2024-09-02,75,LE-1D5Y3ZBR,Sisley-Paris Glow Setting Powder,69.95,1303,1839,73.59,11,128638.1
POP100213,Shiseido,Asia-Pacific,Hong Kong,Art/Design District,Mobile Pop-Up Truck,2025-04-16,2025-06-02,47,LE-MZW4THMT,Shiseido Pearl Primer,42.38,767,969,68.29,7,41066.2
POP101543,Chanel,North America,New York,Art/Design District,Mobile Pop-Up Truck,2025-02-09,2025-04-26,76,LE-7JLQDZ4B,Chanel Éclat Foundation,101.96,729,3723,83.46,11,379597.1
POP100068,Dior,Latin America,São Paulo,Art/Design District,Mobile Pop-Up Truck,2025-07-17,2025-08-10,24,LE-HH2AGFDR,Dior Glow Blush,45.91,674,1212,55.75,3,55642.9
POP100983,MAC Cosmetics,Middle East,Abu Dhabi,Art/Design District,Mobile Pop-Up Truck,2024-04-13,2024-06-07,55,LE-Y6SXCHHP,MAC Cosmetics Mirage Fragrance,201.89,628,1322,49.4,8,266898.6
POP100267,Armani Beauty,North America,Toronto,Art/Design District,Mobile Pop-Up Truck,2024-05-18,2024-07-28,71,LE-CXXSAP62,Armani Beauty Éclat Primer,53.87,1198,330,87.53,10,17777.1
POP102097,Guerlain,Europe,Milan,Art/Design District,Mobile Pop-Up Truck,2024-06-16,2024-08-30,75,LE-4ZIZMZ41,Guerlain Pearl Highlighter,54.74,439,859,55.89,11,47021.7
POP100033,Sisley-Paris,Latin America,Buenos Aires,Art/Design District,Mobile Pop-Up Truck,2024-09-23,2024-09-28,5,LE-UBSESC4L,Sisley-Paris Mirage Primer,69.98,1316,1199,79.77,1,83906.0
POP101421,YSL Beauty,Asia-Pacific,Hong Kong,Art/Design District,Mobile Pop-Up Truck,2024-09-10,2024-10-20,40,LE-I75E7ZUD,YSL Beauty Velvet Blush,67.83,1069,425,88.73,6,28827.8
POP100501,Rare Beauty,North America,Toronto,Art/Design District,Mobile Pop-Up Truck,2025-02-01,2025-03-25,52,LE-0X9O1Z69,Rare Beauty Noir Eyeshadow Palette,130.34,854,2694,100,7,351136.0
POP100739,Sisley-Paris,Europe,London,Art/Design District,Mobile Pop-Up Truck,2024-05-27,2024-08-10,75,LE-W15U2MS0,Sisley-Paris Noir Eyeshadow Palette,144.63,980,1852,72.23,11,267854.8
POP101353,Clé de Peau Beauté,Europe,Paris,Art/Design District,Mobile Pop-Up Truck,2024-06-16,2024-09-14,90,LE-YTJU5D0Y,Clé de Peau Beauté Rouge Primer,52.27,666,1239,85.86,13,64762.5
POP100057,Clé de Peau Beauté,Europe,Milan,Art/Design District,Mobile Pop-Up Truck,2025-03-20,2025-06-16,88,LE-MJO8PK08,Clé de Peau Beauté Velvet Lipstick,70.5,1290,1319,69.94,13,92989.5
POP101988,Lancôme,Middle East,Jeddah,Art/Design District,Mobile Pop-Up Truck,2025-04-09,2025-04-19,10,LE-32A0NK8W,Lancôme Lumière Blush,35.38,809,250,100,1,8845.0
POP101024,Tom Ford Beauty,Latin America,Lima,Art/Design District,Mobile Pop-Up Truck,2024-03-13,2024-04-01,19,LE-JWTI0MT2,Tom Ford Beauty Opulence Fragrance,255.2,633,2146,85.02,3,547659.2
POP102079,Huda Beauty,Europe,Berlin,Art/Design District,Mobile Pop-Up Truck,2024-02-23,2024-03-26,32,LE-MCLCQDYI,Huda Beauty Rouge Mascara,44.14,865,2575,79.57,5,113660.5
POP100090,La Prairie,Middle East,Dubai,Art/Design District,Mobile Pop-Up Truck,2025-07-01,2025-07-28,27,LE-7GOIIGYD,La Prairie Rouge Lipstick,74.64,729,2185,99.73,4,163088.4
POP100338,Huda Beauty,North America,Toronto,Art/Design District,Mobile Pop-Up Truck,2025-03-19,2025-06-10,83,LE-WU17SVC6,Huda Beauty Mirage Serum,138.36,1298,3000,63.37,12,415080.0
POP100945,YSL Beauty,Middle East,Doha,Art/Design District,Mobile Pop-Up Truck,2025-05-04,2025-05-10,6,LE-OL0E9LVM,YSL Beauty Lumière Setting Powder,83.93,1107,1392,64.24,1,116830.6
POP100738,Valentino Beauty,Latin America,Buenos Aires,Art/Design District,Mobile Pop-Up Truck,2024-04-30,2024-07-14,75,LE-5VLF397K,Valentino Beauty Mirage Foundation,90.51,1006,650,63.54,11,58831.5
POP100412,Chanel,Europe,Milan,Art/Design District,Mobile Pop-Up Truck,2025-04-03,2025-04-29,26,LE-T8T5GQZ7,Chanel Éclat Setting Powder,79.62,566,984,76.88,4,78346.1
POP100417,Givenchy Beauty,North America,Los Angeles,Art/Design District,Mobile Pop-Up Truck,2024-11-08,2025-01-02,55,LE-H5X0K1Z7,Givenchy Beauty Lumière Primer,62.73,858,3830,80.31,8,240255.9
POP102093,Huda Beauty,Europe,London,Art/Design District,Mobile Pop-Up Truck,2025-03-03,2025-04-02,30,LE-VV0DCZF8,Huda Beauty Glow Fragrance,96.52,1093,1633,84.18,4,157617.2
POP101325,Guerlain,North America,New York,Art/Design District,Mobile Pop-Up Truck,2024-03-14,2024-04-23,40,LE-UW3DFSL2,Guerlain Noir Highlighter,58.5,829,1710,78.44,6,100035.0
POP100689,Givenchy Beauty,North America,Toronto,Art/Design District,Mobile Pop-Up Truck,2024-02-24,2024-04-03,39,LE-BA0MO7HV,Givenchy Beauty Mirage Setting Powder,67.18,831,3420,79.35,6,229755.6
POP101949,Givenchy Beauty,Middle East,Jeddah,Art/Design District,Mobile Pop-Up Truck,2024-03-16,2024-06-01,77,LE-SKWA5KDG,Givenchy Beauty Éclat Lipstick,45.7,857,943,68.78,11,43095.1
POP101470,Estée Lauder,Asia-Pacific,Tokyo,Art/Design District,Mobile Pop-Up Truck,2024-07-10,2024-08-02,23,LE-CSGWJRVY,Estée Lauder Rouge Fragrance,352.8,1142,3032,68.91,3,1069689.6
POP100004,Hourglass,Middle East,Dubai,Art/Design District,Mobile Pop-Up Truck,2024-08-18,2024-11-16,90,LE-6RMSACQV,Hourglass Velvet Fragrance,213.95,816,1463,61.19,13,313008.9
POP100726,Chanel,Asia-Pacific,Shanghai,Art/Design District,Mobile Pop-Up Truck,2025-04-14,2025-04-24,10,LE-LU9M5TU8,Chanel Opulence Primer,44.12,1070,2706,82.25,1,119388.7
POP100154,Charlotte Tilbury,Asia-Pacific,Hong Kong,Art/Design District,Mobile Pop-Up Truck,2025-01-12,,10,LE-CPUKROF1,Charlotte Tilbury Rouge Blush,59.68,916,2017,94.65,1,120374.6
POP100180,Shiseido,Asia-Pacific,Tokyo,Art/Design District,Mobile Pop-Up Truck,2024-12-02,2025-02-19,79,LE-SPIPF6GY,Shiseido Velvet Primer,43.52,1280,957,78.31,11,41648.6
POP101693,Bobbi Brown,Europe,London,Art/Design District,Mobile Pop-Up Truck,2024-07-18,2024-09-21,65,LE-WEAJJ62K,Bobbi Brown Satin Blush,52.66,1299,3835,93.77,9,201951.1
POP101975,Lancôme,Latin America,Bogotá,Art/Design District,Mobile Pop-Up Truck,2025-01-10,2025-02-26,47,LE-5BRJ0PCK,Lancôme Pearl Setting Powder,65.13,980,2711,80.4,7,176567.4
POP100550,MAC Cosmetics,Latin America,Buenos Aires,Art/Design District,Mobile Pop-Up Truck,2024-10-01,2024-11-08,38,LE-7SM7LRYV,MAC Cosmetics Pearl Fragrance,102.57,1160,2371,62.44,5,243193.5
POP101860,Charlotte Tilbury,Latin America,São Paulo,Art/Design District,Mobile Pop-Up Truck,2025-03-23,2025-06-03,72,LE-JIVSZPU8,Charlotte Tilbury Éclat Blush,36.96,1068,554,67.81,10,20475.8
POP100641,Charlotte Tilbury,North America,New York,Art/Design District,Mobile Pop-Up Truck,2024-07-23,2024-09-03,42,LE-5JKD5815,Charlotte Tilbury Mirage Foundation,95.99,1131,723,52.43,6,69400.8
POP101695,Valentino Beauty,North America,New York,Art/Design District,Mobile Pop-Up Truck,2024-12-10,2025-01-24,45,LE-UA1QAJAN,Valentino Beauty Opulence Lipstick,73.98,564,313,47.42,6,23155.7
POP101183,Guerlain,Asia-Pacific,Shanghai,Art/Design District,Mobile Pop-Up Truck,2024-04-04,2024-04-25,21,LE-UN3VA3PE,Guerlain Noir Fragrance,200.71,1420,2253,96.24,3,452199.6
POP101966,YSL Beauty,Asia-Pacific,Hong Kong,Art/Design District,Mobile Pop-Up Truck,2024-11-07,2025-01-22,76,LE-92RUJJ10,YSL Beauty Velvet Mascara,62.35,568,2835,88.04,11,176762.3
POP102027,Bobbi Brown,Asia-Pacific,Singapore,Art/Design District,Mobile Pop-Up Truck,2024-07-30,2024-08-28,29,LE-PVJXA2RJ,Bobbi Brown Satin Blush,64.19,712,4015,81.86,4,257722.9
POP101955,Huda Beauty,North America,Toronto,Art/Design District,Mobile Pop-Up Truck,2024-07-03,2024-08-22,50,LE-6L2R4YL0,Huda Beauty Velvet Foundation,77.41,650,2526,65.58,7,195537.7
POP101215,Sisley-Paris,Middle East,Riyadh,Art/Design District,Mobile Pop-Up Truck,2024-09-27,2024-10-27,30,LE-WLQC7BPW,Sisley-Paris Noir Lipstick,57.72,904,165,79.71,4,9523.8
POP101590,Rare Beauty,Europe,London,Art/Design District,Mall Kiosk,2024-02-21,2024-05-08,77,LE-VF37GYEW,Rare Beauty Lumière Setting Powder,58.7,951,2480,56.31,11,145576.0
POP100670,Chanel,Latin America,Buenos Aires,Art/Design District,Mall Kiosk,2024-09-05,2024-11-18,74,LE-QHSLVGI2,Chanel Mirage Mascara,30.75,718,704,66.48,11,21648.0
POP100307,Sisley-Paris,Asia-Pacific,Singapore,Art/Design District,Mall Kiosk,2024-07-16,2024-08-04,19,LE-Z9EETNGP,Sisley-Paris Mirage Blush,47.63,706,1752,86.26,3,83447.8
POP101444,Fenty Beauty,North America,New York,Art/Design District,Mall Kiosk,2024-11-13,2024-11-18,5,LE-VNQ5L8WX,Fenty Beauty Mirage Serum,86.35,939,844,100,1,72879.4
POP100482,Chanel,Middle East,Jeddah,Art/Design District,Mall Kiosk,2024-07-27,2024-09-17,52,LE-5R9IF0IE,Chanel Mirage Highlighter,35.17,704,2926,63.83,7,102907.4
POP101889,Fenty Beauty,Europe,Milan,Art/Design District,Mall Kiosk,2024-11-29,2025-02-27,90,LE-OIOLAT92,Fenty Beauty Glow Eyeshadow Palette,71.83,466,1703,51.56,13,122326.5
POP100254,La Prairie,Latin America,Lima,Art/Design District,Mall Kiosk,2025-02-04,2025-04-17,72,LE-WOX779RR,La Prairie Éclat Foundation,104.76,718,1777,63.13,10,186158.5
POP101641,NARS,Middle East,Doha,Art/Design District,Mall Kiosk,2025-03-18,2025-04-10,23,LE-RWX847OI,NARS Satin Primer,52.17,1211,2396,76.75,3,124999.3
POP101965,Hourglass,Asia-Pacific,Tokyo,Art/Design District,Mall Kiosk,2025-01-31,2025-03-31,59,LE-HMZJGUWV,Hourglass Glow Lipstick,74.19,1274,2157,69.13,8,160027.8
POP102130,Bobbi Brown,Middle East,Doha,Art/Design District,Mall Kiosk,2024-03-26,2024-05-30,65,LE-ETCW3U5L,Bobbi Brown Opulence Foundation,52.52,894,2486,64.44,9,130564.7
POP101990,Shiseido,Europe,Milan,Art/Design District,Mall Kiosk,2025-03-22,2025-06-10,80,LE-2QALB155,Shiseido Rouge Lipstick,65.56,1239,1392,87.11,11,91259.5
